customer_id,product,price
6175,Smartwatch,135
24197,Monitor,565
12686,Mouse,570
21712,Desktop,1155
18285,Smartwatch,745
47446,Tablet,902
27127,Tablet,651
46411,Headphones,848
13604,Tablet,541
38829,Tablet,1353
11484,Headphones,405
7543,Mobile,1391
30019,Keyboard,846
8373,Mobile,106
39488,Mobile,1348
32202,Mobile,465
8307,Mouse,797
36881,Laptop,1412
43182,Smartwatch,172
48036,Camera,627
23829,Camera,413
14668,Desktop,536
12565,Headphones,141
28917,Mouse,529
18868,Monitor,582
43072,Desktop,1301
18168,Laptop,425
3996,Keyboard,1232
27891,Desktop,125
27040,Monitor,698
11250,Mouse,1142
12383,Keyboard,1103
2166,Laptop,961
20716,Mobile,1150
4939,Keyboard,281
8145,Laptop,1399
28218,Tablet,903
18085,Tablet,574
920,Mobile,1428
11342,Desktop,327
45293,Keyboard,813
42592,Tablet,909
40954,Desktop,93
49904,Laptop,1066
48575,Smartwatch,873
664,Smartwatch,742
18034,Tablet,654
24605,Headphones,253
29922,Keyboard,1167
26463,Keyboard,450
8424,Camera,1228
37647,Mouse,1265
21879,Smartwatch,976
42938,Mouse,418
3093,Desktop,1447
47885,Laptop,1111
30128,Laptop,1181
46591,Keyboard,1008
36834,Mouse,1267
20169,Mouse,1354
6052,Laptop,1068
32177,Keyboard,279
39958,Headphones,472
2007,Desktop,522
8857,Desktop,190
3835,Tablet,1336
11858,Mouse,1275
917,Keyboard,1330
10156,Monitor,1095
10465,Mobile,1474
35798,Headphones,707
40489,Monitor,1175
49963,Monitor,1482
38017,Mobile,793
38914,Tablet,735
43648,Tablet,262
17010,Mobile,327
33796,Smartwatch,1144
1817,Monitor,767
2980,Smartwatch,1003
16431,Mouse,393
1693,Monitor,1397
29561,Keyboard,485
11935,Smartwatch,262
27794,Keyboard,311
8411,Keyboard,121
13602,Tablet,1006
33600,Tablet,1423
17892,Camera,736
38355,Headphones,322
13671,Desktop,819
6365,Mouse,1408
32490,Tablet,465
18089,Desktop,796
6519,Headphones,1310
4368,Mouse,658
15090,Monitor,1225
10289,Smartwatch,213
12643,Tablet,542
22264,Smartwatch,1172
20913,Tablet,402
7986,Mobile,930
44304,Desktop,618
19669,Headphones,1204
27095,Monitor,739
44423,Camera,1092
8016,Mouse,1057
27059,Tablet,197
28338,Smartwatch,218
23707,Camera,1060
42127,Camera,1135
20968,Smartwatch,461
23853,Tablet,1209
41534,Headphones,240
11535,Mobile,618
6578,Tablet,1129
13352,Mouse,1283
27820,Laptop,824
1959,Smartwatch,908
31510,Desktop,466
1213,Monitor,214
4902,Monitor,1338
41873,Keyboard,577
32166,Laptop,754
20320,Keyboard,704
25920,Headphones,1231
21889,Mouse,1291
12026,Mobile,135
29260,Tablet,96
40125,Keyboard,1458
1183,Headphones,263
25910,Smartwatch,1122
14138,Smartwatch,1034
48387,Monitor,1125
5898,Tablet,651
33273,Monitor,1195
26283,Tablet,1420
18443,Headphones,1243
22886,Monitor,1429
19961,Mobile,585
4411,Mobile,365
34387,Tablet,926
2979,Desktop,1247
47965,Tablet,1213
587,Desktop,274
38025,Laptop,278
36308,Smartwatch,636
49509,Camera,352
36652,Smartwatch,1054
39681,Headphones,1273
43234,Mouse,145
40703,Laptop,440
9346,Smartwatch,1238
41779,Monitor,973
25860,Desktop,1382
35101,Desktop,1275
22223,Mobile,336
25906,Desktop,951
860,Smartwatch,89
41016,Camera,382
48694,Mobile,1395
43088,Desktop,813
23483,Desktop,1177
27945,Keyboard,955
1717,Camera,211
25214,Smartwatch,496
25113,Keyboard,1340
32513,Smartwatch,69
9604,Desktop,997
39462,Headphones,1048
17142,Tablet,779
26359,Mobile,1160
44469,Monitor,1017
28469,Keyboard,907
36315,Mouse,524
2122,Headphones,296
39077,Camera,1237
23523,Keyboard,1249
27446,Monitor,1476
29853,Desktop,1348
11949,Monitor,937
13552,Tablet,333
24344,Mouse,471
43754,Laptop,550
44202,Mobile,1324
21685,Desktop,1052
33143,Mobile,178
30151,Headphones,1031
47922,Monitor,1020
29927,Smartwatch,1129
3890,Headphones,314
13533,Mouse,261
31107,Keyboard,1340
26540,Monitor,83
34860,Mobile,1184
49552,Mobile,89
39853,Keyboard,573
41227,Monitor,1068
40449,Headphones,881
47338,Mouse,955
39655,Desktop,396
26004,Smartwatch,538
5402,Keyboard,1215
4155,Tablet,544
23960,Laptop,660
11696,Keyboard,1293
7792,Keyboard,671
49696,Desktop,1213
28366,Smartwatch,799
31286,Monitor,1437
47474,Tablet,1387
5627,Mouse,271
29606,Laptop,499
8219,Keyboard,628
36007,Mouse,1318
14068,Laptop,711
2299,Keyboard,1272
43586,Headphones,125
9974,Mobile,394
11889,Laptop,506
12156,Mobile,459
672,Tablet,1216
30065,Keyboard,586
46407,Smartwatch,1042
27478,Keyboard,1110
39712,Camera,866
141,Mobile,1185
37079,Laptop,580
47089,Monitor,1346
6731,Keyboard,855
41311,Mobile,930
14072,Laptop,67
24524,Mouse,821
17928,Laptop,475
26740,Desktop,873
6391,Keyboard,571
14645,Laptop,1249
23162,Mobile,256
48943,Laptop,1072
33733,Desktop,779
28031,Desktop,1441
6443,Desktop,802
42161,Tablet,1463
30247,Desktop,274
26260,Laptop,284
24748,Keyboard,426
37757,Mobile,1189
39952,Camera,1068
38742,Mobile,511
634,Smartwatch,1302
8158,Keyboard,526
19530,Tablet,933
20618,Laptop,242
38321,Desktop,1192
19687,Laptop,430
5120,Camera,1040
27750,Headphones,1086
40763,Desktop,1159
32560,Mouse,975
33887,Headphones,1179
14334,Monitor,1043
7960,Keyboard,1204
41390,Keyboard,612
42873,Keyboard,353
14672,Headphones,891
3731,Camera,593
8389,Headphones,1374
7836,Tablet,948
761,Camera,1394
39071,Mobile,1360
19137,Tablet,246
42274,Laptop,1335
41360,Mobile,1330
2633,Keyboard,1013
36046,Desktop,1468
22934,Tablet,594
28885,Tablet,522
36244,Smartwatch,1028
40265,Monitor,795
7335,Headphones,1139
9772,Monitor,791
27979,Camera,779
14810,Monitor,1126
38006,Keyboard,1359
44628,Mobile,854
11195,Monitor,939
629,Laptop,1444
40733,Smartwatch,1283
32540,Desktop,1107
14006,Keyboard,1434
23988,Camera,452
31007,Headphones,55
37494,Headphones,1467
22243,Mouse,129
28973,Headphones,1056
4538,Smartwatch,779
27194,Mobile,195
6912,Mouse,737
32644,Monitor,603
20559,Camera,575
27894,Desktop,1433
8081,Laptop,993
30816,Smartwatch,1284
48727,Headphones,306
32206,Keyboard,1496
26466,Monitor,639
43661,Laptop,1101
40374,Monitor,1008
13002,Desktop,1256
8147,Laptop,1043
25062,Smartwatch,177
11453,Laptop,692
22419,Smartwatch,263
21277,Keyboard,1027
107,Keyboard,247
37808,Laptop,648
31959,Tablet,343
44506,Headphones,287
35256,Smartwatch,251
4049,Desktop,1372
10653,Monitor,808
26274,Smartwatch,228
8212,Tablet,1121
30704,Camera,1351
1361,Mobile,605
41711,Mouse,1103
33200,Laptop,559
32016,Desktop,301
47939,Mobile,1027
8090,Keyboard,236
42945,Laptop,816
7839,Laptop,1143
4416,Tablet,311
19116,Mouse,1156
46203,Camera,1211
25759,Laptop,489
13215,Tablet,1428
16878,Tablet,292
19217,Smartwatch,108
30696,Headphones,1293
48434,Monitor,325
5139,Mobile,267
4114,Mobile,343
34608,Keyboard,525
24874,Camera,1137
30304,Laptop,878
13655,Laptop,188
3088,Monitor,1290
18202,Desktop,1082
4632,Headphones,1324
1641,Desktop,1359
49373,Desktop,560
48392,Laptop,1488
22478,Headphones,632
13829,Keyboard,345
2064,Tablet,401
2357,Monitor,939
273,Monitor,1421
14612,Monitor,1252
30127,Tablet,1299
42843,Headphones,472
19730,Mouse,715
86,Monitor,1165
25817,Headphones,1331
36475,Desktop,1394
42680,Laptop,247
4789,Keyboard,575
13687,Headphones,1035
18097,Desktop,1175
13395,Smartwatch,147
25622,Monitor,458
35929,Camera,1213
36915,Mobile,168
22385,Monitor,1250
20606,Smartwatch,779
8904,Smartwatch,135
12287,Keyboard,1479
24773,Camera,183
11920,Desktop,972
26445,Tablet,640
32680,Headphones,1172
6623,Monitor,209
2041,Desktop,1166
43333,Tablet,1155
47086,Desktop,1214
33737,Mobile,724
6439,Laptop,345
49733,Mouse,1107
49653,Mouse,1052
24944,Smartwatch,267
15139,Headphones,515
43212,Monitor,182
32576,Desktop,521
23451,Laptop,1428
17473,Desktop,699
35318,Mouse,1038
43992,Desktop,1217
42241,Desktop,1434
8257,Camera,999
19729,Headphones,88
48848,Mouse,230
8443,Headphones,830
24581,Tablet,1024
48652,Headphones,1422
37415,Camera,1289
22126,Monitor,587
6171,Smartwatch,1383
5890,Monitor,221
18561,Tablet,1043
28940,Desktop,524
34610,Camera,398
1253,Monitor,1382
19747,Mouse,929
16238,Desktop,1272
49652,Desktop,623
15832,Tablet,1103
29689,Camera,1310
32010,Desktop,589
30114,Desktop,75
6804,Monitor,292
36147,Mobile,878
38537,Monitor,211
11821,Monitor,839
12471,Monitor,862
15299,Keyboard,219
9478,Camera,794
15628,Mobile,1394
27101,Smartwatch,294
7815,Headphones,571
10070,Keyboard,573
23341,Mobile,374
3492,Headphones,1422
8014,Mobile,895
9484,Smartwatch,1222
23983,Mouse,1206
35482,Headphones,733
18753,Mouse,1382
15890,Monitor,870
9396,Smartwatch,206
48017,Laptop,846
42796,Keyboard,992
34869,Camera,230
5849,Camera,1100
48590,Mouse,717
49773,Mouse,724
22568,Desktop,1242
113,Headphones,909
9807,Mobile,643
29231,Desktop,209
16306,Smartwatch,1228
47027,Monitor,442
37747,Laptop,894
38929,Mobile,529
16796,Mobile,1271
12143,Keyboard,1371
17013,Mouse,1222
30978,Mouse,1365
22818,Headphones,630
20637,Keyboard,1062
42916,Tablet,752
9967,Mobile,1312
42177,Laptop,1394
6322,Mobile,899
13882,Monitor,1474
30519,Camera,256
41545,Mouse,1439
47533,Desktop,87
27174,Tablet,349
32222,Mobile,922
6852,Headphones,122
32985,Desktop,102
44791,Smartwatch,635
47025,Mobile,544
30536,Tablet,53
15355,Monitor,894
4138,Keyboard,270
38659,Desktop,903
11280,Keyboard,552
20934,Camera,655
33769,Headphones,1314
697,Camera,524
39366,Monitor,765
43606,Monitor,238
43072,Smartwatch,568
45673,Keyboard,924
36364,Smartwatch,1334
13958,Headphones,413
33451,Headphones,74
12745,Mobile,1131
6809,Tablet,212
16006,Keyboard,460
22879,Monitor,1096
20541,Mobile,1010
47815,Headphones,943
12822,Keyboard,67
4381,Laptop,461
8176,Headphones,472
207,Monitor,784
41643,Laptop,190
44731,Laptop,631
32734,Monitor,790
18977,Camera,321
30479,Headphones,253
9578,Laptop,1210
48644,Headphones,668
19839,Monitor,813
6042,Laptop,1173
25130,Keyboard,416
49401,Smartwatch,409
24852,Monitor,1208
12146,Mobile,1043
14640,Keyboard,807
3166,Headphones,1303
28650,Tablet,1266
24174,Camera,493
36562,Laptop,1245
28290,Mobile,611
48879,Monitor,825
47133,Smartwatch,983
29917,Tablet,375
18610,Smartwatch,514
49719,Camera,881
25594,Headphones,604
36724,Mouse,333
10031,Desktop,1430
35166,Smartwatch,253
5813,Mouse,1281
9817,Laptop,1265
17535,Keyboard,577
21088,Desktop,692
3656,Laptop,1254
18220,Desktop,1272
43612,Laptop,513
48952,Laptop,237
33854,Smartwatch,1064
15811,Desktop,328
16312,Headphones,56
33180,Mobile,1100
48152,Mobile,467
25045,Laptop,1106
49287,Monitor,806
42057,Mouse,199
13192,Mobile,145
10978,Desktop,792
32474,Headphones,647
9920,Camera,224
118,Monitor,615
49498,Monitor,110
29350,Mouse,419
48473,Smartwatch,202
31812,Smartwatch,387
22020,Smartwatch,1051
10177,Desktop,542
13523,Camera,1071
14748,Keyboard,124
27291,Monitor,927
25274,Headphones,124
10539,Tablet,536
735,Headphones,896
10207,Tablet,1077
35233,Mouse,554
11481,Tablet,650
26043,Desktop,1490
5697,Mouse,352
19832,Monitor,1221
39921,Mobile,294
39790,Camera,153
35185,Tablet,1232
25615,Headphones,162
15596,Headphones,933
27847,Camera,486
16736,Mouse,316
5006,Laptop,369
3976,Tablet,1099
29221,Tablet,789
29065,Monitor,386
9714,Tablet,1500
25294,Tablet,479
1559,Mouse,97
1066,Smartwatch,597
48942,Headphones,284
42421,Desktop,1289
15472,Desktop,196
29361,Mouse,63
34024,Desktop,1308
37695,Keyboard,1003
8794,Monitor,105
15423,Mobile,1267
20896,Smartwatch,1222
13362,Desktop,449
24999,Smartwatch,602
2281,Tablet,842
28688,Smartwatch,406
11353,Monitor,59
9837,Camera,1184
9636,Laptop,1099
39064,Mouse,724
33928,Keyboard,1063
15350,Headphones,75
31212,Monitor,143
32802,Headphones,545
4830,Mobile,1185
42150,Laptop,96
33167,Headphones,341
31532,Laptop,1041
458,Desktop,940
46033,Keyboard,764
18159,Monitor,968
40276,Desktop,1371
35966,Mouse,88
2690,Laptop,185
41349,Desktop,487
25635,Headphones,811
46024,Keyboard,204
16920,Mobile,69
23990,Monitor,104
21314,Mobile,1271
14416,Camera,197
10011,Camera,336
39122,Headphones,786
9365,Laptop,1125
46278,Smartwatch,1462
26208,Tablet,304
42953,Monitor,1175
13062,Headphones,247
7595,Headphones,403
34593,Desktop,1471
14211,Mobile,149
11651,Smartwatch,844
28136,Camera,860
2611,Smartwatch,1421
47954,Mobile,1492
6360,Keyboard,497
42795,Desktop,285
2203,Smartwatch,352
35704,Camera,1242
35688,Mouse,1415
44242,Keyboard,351
22474,Desktop,1246
32090,Mobile,874
30882,Monitor,87
388,Tablet,1438
37884,Mouse,1191
12672,Camera,1070
40784,Mobile,1465
21796,Smartwatch,523
47274,Laptop,144
32322,Laptop,79
3019,Mobile,659
39153,Laptop,1266
35484,Monitor,1383
9692,Laptop,1480
11042,Mobile,1451
26135,Mobile,653
40990,Laptop,974
41244,Mouse,961
36195,Tablet,1320
5957,Laptop,133
37423,Laptop,373
47546,Keyboard,701
17687,Mouse,643
46066,Laptop,1409
17501,Tablet,836
14319,Keyboard,567
32294,Monitor,279
49309,Smartwatch,1088
6280,Smartwatch,964
41352,Mobile,458
24060,Tablet,681
24950,Smartwatch,568
16586,Mouse,495
21578,Camera,932
19649,Tablet,816
30399,Mouse,161
21669,Smartwatch,1311
27540,Laptop,1308
36405,Camera,1494
4564,Mobile,1276
45431,Monitor,120
41950,Laptop,1388
35991,Tablet,201
21219,Mobile,50
44852,Smartwatch,709
42120,Keyboard,1458
32332,Tablet,654
5546,Laptop,1159
31543,Mouse,137
20650,Headphones,663
16487,Keyboard,486
35831,Monitor,304
37068,Keyboard,1210
33471,Mobile,509
35085,Tablet,558
15774,Desktop,529
16854,Monitor,449
1871,Mobile,915
6802,Keyboard,901
37324,Headphones,768
14420,Smartwatch,1177
45426,Smartwatch,194
22024,Headphones,1389
24012,Headphones,702
46536,Smartwatch,1313
6989,Monitor,1267
34197,Tablet,1244
28132,Keyboard,273
33690,Tablet,736
20167,Headphones,1231
6076,Headphones,492
1640,Keyboard,205
3340,Laptop,514
2699,Monitor,998
9760,Headphones,135
17592,Mouse,210
19563,Tablet,190
42441,Mobile,693
10039,Laptop,1094
15473,Camera,828
1353,Headphones,779
26140,Camera,344
16196,Desktop,1398
1958,Keyboard,706
44730,Desktop,1255
7557,Mouse,843
59,Headphones,660
2115,Headphones,1213
30584,Mouse,931
41172,Keyboard,142
22400,Laptop,672
28664,Laptop,475
6182,Mobile,867
47305,Smartwatch,116
30533,Headphones,1215
39383,Camera,1390
37562,Keyboard,1307
10580,Tablet,677
39696,Laptop,966
43376,Desktop,1043
17891,Headphones,164
9191,Desktop,959
37483,Keyboard,473
46355,Keyboard,177
8913,Tablet,1311
39618,Headphones,567
30840,Camera,1010
15006,Camera,829
21420,Mouse,119
17809,Desktop,512
25994,Laptop,1227
37764,Smartwatch,827
12525,Mobile,406
46126,Camera,199
32059,Tablet,1260
20364,Desktop,459
7895,Desktop,1431
38870,Monitor,1256
8885,Mouse,1125
26539,Keyboard,1176
19474,Desktop,1003
16609,Smartwatch,613
42285,Mouse,1293
29085,Tablet,487
49371,Keyboard,801
5953,Headphones,708
3418,Monitor,882
32605,Tablet,151
4827,Mouse,448
38472,Desktop,1268
1489,Keyboard,1237
37202,Monitor,247
35395,Mobile,1029
23965,Mobile,146
1791,Monitor,1114
38623,Tablet,252
33931,Camera,288
41623,Headphones,577
39430,Laptop,1051
29824,Mouse,601
40455,Smartwatch,835
38685,Desktop,1052
26450,Laptop,1100
40571,Desktop,1324
48788,Tablet,616
44493,Camera,327
28364,Smartwatch,821
40507,Smartwatch,1422
12913,Smartwatch,1387
28176,Mouse,423
48932,Tablet,432
4746,Smartwatch,611
40051,Headphones,821
36418,Monitor,59
24749,Smartwatch,766
40309,Headphones,747
3497,Camera,1240
3825,Camera,857
34282,Mobile,126
22185,Mobile,1079
6923,Mouse,200
24760,Mouse,968
41763,Smartwatch,479
2836,Headphones,767
13559,Headphones,1252
21403,Laptop,225
17803,Laptop,427
7201,Camera,246
22914,Mouse,632
3932,Headphones,951
40882,Smartwatch,630
25937,Tablet,1216
8749,Mouse,787
13594,Headphones,559
24175,Tablet,553
27051,Smartwatch,887
12352,Laptop,108
5382,Camera,263
3894,Camera,1054
19947,Laptop,717
37446,Tablet,403
8684,Headphones,499
32895,Laptop,766
3032,Camera,1112
18241,Headphones,383
24910,Laptop,1442
17458,Headphones,134
47048,Monitor,284
42390,Tablet,1015
7872,Mobile,1451
15504,Laptop,883
5428,Monitor,1448
16942,Laptop,734
31193,Headphones,249
17255,Keyboard,1092
14660,Camera,773
33501,Desktop,179
34618,Tablet,307
46094,Headphones,1484
15514,Camera,1262
25676,Mobile,1135
31986,Headphones,94
19991,Tablet,87
398,Mobile,364
11281,Monitor,994
19128,Desktop,227
23491,Monitor,224
8009,Mobile,1438
24897,Tablet,137
43912,Smartwatch,576
45584,Mobile,621
19170,Desktop,346
44854,Camera,329
14607,Keyboard,94
35221,Laptop,311
42771,Tablet,1062
38745,Smartwatch,1019
12601,Mobile,634
10967,Mouse,1499
8109,Headphones,623
49208,Desktop,916
40137,Headphones,540
5615,Headphones,653
2296,Mouse,1112
26417,Keyboard,765
29579,Headphones,686
6153,Laptop,1359
25924,Keyboard,969
36707,Camera,1458
27728,Keyboard,777
47727,Desktop,1358
34005,Mobile,1186
35492,Smartwatch,782
27048,Camera,830
35402,Desktop,810
46466,Smartwatch,165
832,Mobile,171
27768,Mobile,564
6626,Tablet,608
374,Monitor,1363
2088,Headphones,1260
33151,Headphones,1424
47876,Headphones,108
29528,Keyboard,469
4173,Tablet,761
29823,Monitor,128
36047,Laptop,1309
31632,Headphones,947
39550,Headphones,577
35919,Mobile,403
10657,Mobile,169
44658,Monitor,1050
28853,Laptop,918
28536,Keyboard,935
47617,Monitor,1056
18546,Mouse,700
33472,Camera,153
39694,Headphones,743
45660,Laptop,760
48062,Keyboard,147
17451,Tablet,485
5617,Mouse,856
32072,Monitor,611
48378,Headphones,1258
35192,Smartwatch,57
9530,Monitor,383
25982,Monitor,1120
24840,Laptop,1177
23582,Smartwatch,1353
30629,Desktop,717
22083,Camera,672
24252,Monitor,619
37969,Laptop,102
5232,Monitor,105
10583,Mouse,725
9739,Headphones,846
15986,Tablet,864
39787,Mobile,228
19152,Mouse,757
27355,Smartwatch,190
16700,Smartwatch,1356
34200,Mouse,821
49602,Mouse,911
22058,Mouse,58
18914,Monitor,231
17885,Keyboard,1304
34363,Monitor,438
31771,Mobile,1113
31328,Keyboard,507
24780,Mouse,1194
29825,Headphones,962
39850,Tablet,161
28242,Mouse,1490
18161,Keyboard,199
30557,Tablet,359
15062,Camera,69
37427,Mobile,440
15161,Laptop,1389
29459,Mobile,1400
15268,Headphones,837
39610,Desktop,678
36669,Keyboard,1310
11910,Mobile,1284
49144,Tablet,727
1427,Camera,1438
30958,Headphones,719
6206,Monitor,571
44625,Desktop,422
43940,Keyboard,924
24048,Mobile,1113
30452,Mobile,257
14102,Keyboard,183
14272,Camera,1120
14299,Headphones,668
43710,Headphones,1131
30404,Desktop,509
22241,Laptop,1176
48101,Keyboard,750
21093,Mouse,1332
24228,Monitor,159
10018,Headphones,657
21021,Camera,317
30265,Tablet,1255
22328,Camera,1192
10913,Laptop,877
34747,Desktop,1365
33777,Monitor,1423
11728,Tablet,1491
6157,Mobile,154
33939,Keyboard,397
48180,Headphones,452
45315,Headphones,1327
13700,Camera,421
35784,Mouse,948
12507,Smartwatch,541
40241,Desktop,617
3890,Mobile,688
11638,Laptop,285
6585,Desktop,513
14111,Monitor,1256
13774,Mouse,750
16853,Headphones,236
45737,Desktop,1205
14135,Desktop,51
11499,Laptop,1116
2586,Laptop,296
38219,Monitor,293
17511,Tablet,352
2682,Desktop,507
47896,Mouse,1084
32005,Monitor,1482
45283,Smartwatch,225
35048,Tablet,688
21163,Laptop,157
33815,Keyboard,612
14341,Mobile,764
45857,Keyboard,524
22258,Mobile,1470
29698,Mouse,239
39144,Monitor,882
26349,Monitor,149
25931,Keyboard,590
21247,Keyboard,982
10940,Mouse,1039
16637,Smartwatch,736
47518,Camera,76
35835,Tablet,737
17369,Camera,1279
32973,Smartwatch,220
13528,Headphones,1221
6293,Headphones,1024
21774,Smartwatch,1266
31969,Smartwatch,937
20701,Mouse,493
24375,Mobile,1071
46488,Desktop,1189
16770,Keyboard,626
39785,Smartwatch,588
39996,Mouse,588
32949,Tablet,429
28666,Monitor,100
12577,Tablet,1198
44608,Camera,1160
31310,Laptop,1301
2063,Mobile,738
46174,Mobile,830
47554,Headphones,802
47755,Smartwatch,225
17184,Camera,545
39538,Mobile,506
100,Tablet,183
24986,Keyboard,140
1296,Camera,938
10223,Keyboard,94
42449,Desktop,120
21168,Monitor,524
11753,Camera,1275
14680,Desktop,198
8913,Tablet,1250
26298,Laptop,1226
38054,Camera,691
5372,Camera,1269
24532,Desktop,1227
35960,Mouse,1181
42181,Desktop,448
16559,Smartwatch,490
3924,Laptop,930
1920,Desktop,1052
2860,Headphones,199
9018,Camera,461
25360,Tablet,172
31422,Mouse,755
28643,Mouse,1204
15286,Monitor,796
37404,Laptop,1237
38045,Mobile,387
38757,Laptop,232
8117,Mobile,1262
14629,Headphones,1483
32609,Monitor,625
49514,Smartwatch,56
25826,Laptop,198
39599,Smartwatch,763
38720,Headphones,1397
38945,Camera,793
19950,Headphones,1171
45886,Monitor,675
5624,Camera,932
2892,Headphones,628
35821,Monitor,1030
16947,Laptop,1458
45437,Monitor,1460
46234,Keyboard,1394
34737,Headphones,451
43967,Mobile,1316
46149,Mouse,188
7438,Mouse,1026
36291,Mobile,973
23956,Monitor,213
20088,Mobile,1419
31226,Desktop,89
28331,Desktop,710
13408,Mobile,933
13314,Keyboard,822
37271,Camera,509
30978,Camera,849
6498,Mobile,292
48288,Smartwatch,346
30856,Smartwatch,1247
38769,Smartwatch,935
21864,Monitor,1251
11156,Camera,342
15547,Keyboard,1180
27365,Keyboard,384
44367,Mouse,1460
31738,Mobile,374
4148,Smartwatch,481
39184,Tablet,361
48968,Smartwatch,410
36869,Headphones,1113
46095,Desktop,1404
24956,Mobile,301
22075,Desktop,383
18367,Headphones,1005
8747,Headphones,832
16041,Mobile,1437
9099,Smartwatch,529
42089,Tablet,868
5013,Camera,942
41753,Monitor,718
32231,Headphones,1041
42394,Tablet,1467
45883,Monitor,958
42119,Mobile,524
36094,Keyboard,67
6156,Monitor,281
43261,Keyboard,612
3044,Smartwatch,399
12537,Camera,564
2471,Tablet,430
24091,Mouse,490
34394,Monitor,688
46287,Monitor,1214
20585,Keyboard,461
10768,Keyboard,1191
36379,Monitor,1178
38450,Keyboard,1385
8345,Smartwatch,1197
13456,Tablet,452
49424,Laptop,168
36617,Tablet,1025
9266,Laptop,1046
29352,Headphones,318
21724,Camera,1379
16218,Smartwatch,670
12503,Keyboard,1384
35138,Mobile,165
29131,Desktop,438
2658,Smartwatch,221
49655,Headphones,136
16495,Tablet,911
4958,Mouse,267
4100,Camera,799
38613,Mobile,491
35216,Camera,1365
7279,Mobile,1273
2786,Keyboard,237
8939,Tablet,1312
18380,Mobile,1321
40147,Smartwatch,419
14952,Desktop,670
33650,Smartwatch,635
22000,Smartwatch,141
18636,Monitor,1200
2854,Tablet,610
8869,Keyboard,249
44057,Keyboard,1196
46094,Headphones,267
29540,Tablet,446
4138,Camera,1361
25426,Headphones,1122
28114,Smartwatch,1071
17784,Headphones,207
15941,Headphones,1492
2002,Laptop,1280
20322,Laptop,1284
30611,Headphones,887
31474,Headphones,532
11182,Tablet,838
2771,Mobile,378
49272,Tablet,596
15898,Headphones,1102
29080,Keyboard,86
22305,Mobile,1470
28552,Tablet,1035
1087,Monitor,123
18387,Desktop,263
42066,Monitor,975
31794,Mouse,207
5358,Headphones,1364
9419,Monitor,61
22955,Desktop,1227
23974,Smartwatch,332
21762,Laptop,641
43567,Desktop,1290
29463,Tablet,1186
4644,Camera,960
22334,Camera,273
6820,Mobile,857
41193,Keyboard,1447
45307,Keyboard,578
12291,Camera,879
44568,Camera,812
28261,Keyboard,1072
37307,Tablet,1488
13674,Smartwatch,528
26127,Mobile,1067
39376,Keyboard,512
16372,Tablet,1071
11153,Laptop,295
47939,Keyboard,978
21479,Laptop,714
17559,Desktop,611
45298,Laptop,1454
49468,Mobile,781
16328,Monitor,1293
18610,Mobile,175
37839,Tablet,632
13845,Smartwatch,386
18971,Monitor,504
23309,Mobile,888
41127,Camera,573
35304,Mouse,1021
26862,Monitor,1457
48210,Laptop,358
11344,Smartwatch,1347
354,Headphones,237
5300,Monitor,689
35305,Mouse,378
24567,Mouse,340
34245,Monitor,234
29912,Headphones,716
31819,Laptop,1435
38711,Headphones,1459
13760,Mouse,1207
35049,Headphones,790
24957,Camera,1172
27882,Monitor,1168
39704,Smartwatch,886
15099,Tablet,1155
37470,Keyboard,719
9911,Camera,1265
33577,Headphones,1147
44291,Camera,1234
42661,Keyboard,387
1143,Keyboard,228
37402,Desktop,1458
47699,Desktop,518
42795,Camera,983
4367,Mouse,563
35420,Monitor,177
11299,Smartwatch,70
27464,Smartwatch,1257
34998,Mobile,170
18558,Headphones,924
5387,Headphones,219
20235,Mobile,314
8819,Mobile,768
14447,Headphones,1380
21842,Keyboard,1378
16620,Laptop,794
27692,Smartwatch,161
32495,Keyboard,557
1863,Keyboard,767
26776,Laptop,1378
6554,Headphones,504
47,Tablet,1372
15269,Laptop,973
26997,Mouse,1352
20836,Headphones,304
20525,Mobile,1396
25552,Mouse,1270
15214,Laptop,1025
21203,Camera,1109
13310,Desktop,507
7862,Mouse,1105
36929,Mouse,574
17065,Monitor,828
41152,Desktop,369
9695,Headphones,1494
123,Smartwatch,1044
27750,Desktop,521
10245,Smartwatch,1369
20225,Monitor,1104
2226,Mouse,767
1929,Keyboard,427
30066,Headphones,1045
16943,Mouse,1456
29728,Smartwatch,1419
22483,Tablet,295
2140,Smartwatch,496
34086,Tablet,653
19502,Tablet,937
14392,Mobile,120
29281,Monitor,843
25680,Smartwatch,444
21471,Mouse,1094
9368,Monitor,83
32809,Laptop,1059
24914,Keyboard,547
13254,Desktop,711
4725,Tablet,720
4307,Smartwatch,1296
12092,Laptop,1338
9500,Headphones,1042
34568,Tablet,1036
10449,Camera,110
4114,Tablet,535
25228,Headphones,1401
31541,Tablet,1372
37242,Camera,442
15509,Laptop,768
16487,Laptop,1174
20757,Mouse,806
24792,Mouse,511
12317,Keyboard,259
14835,Mobile,1002
46269,Smartwatch,854
21483,Tablet,1385
18300,Mobile,789
26617,Headphones,1204
6553,Laptop,127
29818,Laptop,1443
38365,Mobile,1494
9512,Mobile,133
17620,Smartwatch,593
30063,Monitor,237
31039,Desktop,1281
31095,Laptop,857
33371,Smartwatch,219
48232,Monitor,861
40161,Keyboard,1185
19011,Monitor,906
38273,Monitor,970
37845,Monitor,973
39594,Mouse,1295
